appid,price_usd,required_age,n_supported_languages,n_achievements,n_screenshots_api,n_movies,n_dlc,description_len_chars,description_len_words,n_tags,is_free,supports_windows,supports_mac,supports_linux,release_year,release_month,release_quarter,release_dow,genre_action,genre_adventure,genre_indie,genre_rpg,genre_strategy,genre_simulation,genre_free_to_play,genre_casual,genre_massively_multiplayer,genre_sports,genre_early_access,genre_racing,cat_single_player,cat_family_sharing,cat_steam_achievements,cat_multi_player,cat_steam_trading_cards,cat_steam_cloud,cat_full_controller_support,cat_co_op,cat_pvp,cat_online_pvp,cat_online_co_op,cat_remote_play_on_tablet,cat_remote_play_on_tv,cat_partial_controller_support,cat_steam_workshop,tag_singleplayer,tag_action,tag_multiplayer,tag_adventure,tag_co_op,tag_atmospheric,tag_open_world,tag_first_person,tag_shooter,tag_rpg,tag_story_rich,tag_great_soundtrack,tag_indie,tag_online_co_op,tag_strategy,tag_third_person,tag_fps,tag_simulation,tag_sandbox,tag_survival,tag_funny,tag_sci_fi,tag_pvp,tag_fantasy,tag_gore,tag_free_to_play,tag_casual,tag_difficult,tag_character_customization,tag_exploration,umap_x,umap_y,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5
24010,29.99,0,8,1384,9,1,785,2974,451,20.0,0,1,0,0,2015.0,9.0,3.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,7.9752183,6.3214965,0.0076933951522446,0.0076937883194691,0.0076935662018684,0.0076956848341441,0.9307483581199554,0.0076957532456165,0.007693960381445,0.0076950659152273,0.0076948830293663,0,0,0,1,0,0
274170,14.99,17,7,29,7,2,1,2334,362,20.0,0,1,1,1,2015.0,3.0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7.2901554,2.5220394,0.012503589038291,0.0125009779904098,0.012502469629113,0.0125024759230177,0.012501617193263,0.012501869584587,0.3309324383504122,0.0125012980782494,0.0125021528218755,0,1,0,0,0,0
1313140,24.99,0,14,57,23,4,7,998,168,20.0,0,1,1,0,2022.0,8.0,3.0,3.0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5.6181026,2.0141206,0.0100013799321895,0.909981373831182,0.0100003561595398,0.0100004582110107,0.010001933405783,0.0100041090420037,0.0100026826159737,0.010002011545704,0.0100043789601181,0,1,0,0,0,0
386180,0.0,0,9,193,11,3,38,2363,371,20.0,1,1,0,0,2017.0,7.0,3.0,2.0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,11.272069,3.2494001,0.9399883517844736,0.0066676820746067,0.0066676593775203,0.0066681468978313,0.0066685216211348,0.006667705096053,0.0066677799713271,0.0066688476738687,0.0066672652098972,0,0,0,0,0,1
55110,19.99,17,7,58,11,5,2,2168,336,20.0,0,1,0,0,2011.0,6.0,2.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,9.6612425,2.175155,0.0111122007992862,0.0111122199220645,0.011112014914031,0.0111122392108591,0.0111130967189157,0.0111131501114738,0.8999879390225454,0.0111124459459616,0.0111119509767733,0,0,0,0,1,0
448510,16.99,0,7,12,11,2,1,2111,370,20.0,0,1,0,0,2016.0,8.0,3.0,2.0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,6.910832,3.2361045,0.0100011116814925,0.0100014814312983,0.0100024970501518,0.909981282229803,0.0100024076071627,0.010002300630828,0.0100018393049248,0.0100038326036219,0.0100022213926089,0,1,0,0,0,0
774361,24.99,0,10,45,18,2,4,1931,322,20.0,0,1,1,1,2019.0,9.0,3.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6.8539133,1.8342855,0.0058835860539946,0.4204002155146121,0.5325283758181497,0.0058841916060255,0.0058836459538752,0.0058851356842084,0.005883711847132,0.0058832376917473,0.0058837223660501,0,1,0,0,0,0
952060,39.99,0,15,32,10,1,5,371,58,20.0,0,1,0,0,2020.0,4.0,2.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9.5809965,1.3896462,0.0047628296750721,0.0047627227835741,0.0047625924628238,0.2884310091712032,0.0047628317558582,0.1408442722164153,0.3482143128527787,0.0047623603655553,0.1939344191131609,0,0,0,0,1,0
286570,0.0,0,9,45,24,2,0,1966,336,12.0,0,1,0,1,2015.0,7.0,3.0,3.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.3362346,5.9482765,0.0090930987406895,0.0090919234254769,0.0090926515388675,0.9181670637449554,0.0090924010596421,0.00909192298205,0.0090936421099492,0.0090925409407151,0.0090913336058393,0,0,0,0,0,1
585690,0.99,0,103,165,7,1,0,341,60,9.0,0,1,0,0,2017.0,2.0,1.0,2.0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.571114,2.087022,0.8999885264225685,0.0111124062528864,0.0111116627844011,0.0111152057526251,0.0111124837594419,0.011112587835081,0.011111642506536,0.0111117137504795,0.0111121866143993,0,1,0,0,0,0
1092790,19.99,0,12,40,8,2,1,584,88,20.0,0,1,1,1,2021.0,10.0,4.0,1.0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.855138,2.665747,0.0066672894528733,0.0066671111056091,0.0066675422893359,0.0066686057971068,0.0066682620700286,0.0066677285952825,0.00666842398058,0.0066679282830074,0.9399901849135022,0,1,0,0,0,0
568220,24.99,0,11,0,9,1,1,4929,795,20.0,0,1,0,0,2018.0,4.0,2.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,7.2766824,0.9296716,0.0083337808809409,0.0083342912926108,0.008333698561775,0.0083347181836537,0.0083347562809837,0.0083352475046789,0.0083338557164461,0.0083354899149126,0.9249895354096098,0,1,0,0,0,0
47870,0.0,0,11,0,10,1,0,2595,420,20.0,0,1,0,0,2010.0,12.0,4.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.2731586,5.990782,0.9470493753726668,0.0058833325990136,0.0058827990560713,0.0058834328355405,0.0058835008661887,0.0058836077322529,0.0058833173186905,0.0058843453265684,0.0058830177532026,0,0,0,0,0,1
2358720,59.99,13,15,81,6,5,2,2100,344,20.0,0,1,0,0,2024.0,8.0,3.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,11.964225,0.8005925,0.0066673251435628,0.0066671746313013,0.9399891516078144,0.0066678973558221,0.0066682031499851,0.0066688670018204,0.0066681988724048,0.0066685822747897,0.0066674679873172,1,0,0,0,0,0
319630,0.0,17,6,60,26,6,1,808,125,20.0,1,1,1,1,2015.0,1.0,1.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.119315,0.4380077,0.5167060529589713,0.0058838652324321,0.1629731172306789,0.0058830756515056,0.1462907594844987,0.0058832632760228,0.0058834026288477,0.0058836311035522,0.0058828600340767,0,1,0,0,0,0
282140,29.99,17,8,10,9,5,0,1068,183,20.0,0,1,1,1,2015.0,9.0,3.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,8.489367,1.3052254,0.0071443025649983,0.2352179430625154,0.0071447136177954,0.0071439974664309,0.0071444142661429,0.3913039630249046,0.0071433446134064,0.2001196630036798,0.1304937179882231,0,0,0,0,1,0
287390,19.99,0,10,49,5,3,0,3303,539,20.0,0,1,1,1,2014.0,8.0,3.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,9.7129755,1.7001895,0.5109829347918327,0.0071444814863715,0.0071445810536518,0.0071433349055275,0.0071438313048454,0.4318653219349101,0.0071433662358092,0.0071435159730347,0.0071440195418087,0,0,0,0,1,0
1248130,19.99,0,23,45,19,4,23,1464,233,20.0,0,1,1,0,2021.0,11.0,4.0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,7.6153455,5.9073815,0.0100034115282543,0.0100054334125303,0.0100018105268265,0.0100018999367681,0.9099760240787208,0.0100016903671447,0.0100030283374692,0.0100009121500651,0.010000108755825,0,0,0,1,0,0
648350,44.99,0,12,73,16,1,8,817,132,20.0,0,1,0,0,2018.0,6.0,2.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,8.294102,6.444133,0.0062508360435531,0.0062515890318554,0.0062506418189598,0.0062511200128282,0.9437391162944676,0.0062531866838368,0.006250291976549,0.006251110445209,0.0062505219799535,0,0,0,1,0,0
233720,9.99,0,13,123,20,1,0,1152,169,20.0,0,1,1,1,2013.0,4.0,2.0,4.0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,8.598631,2.692283,0.0142874269459182,0.0142893289623147,0.0142863616034114,0.0142891129007923,0.8714048045943437,0.0142871421724683,0.0142895822221396,0.0142866287772207,0.0142860874585446,0,1,0,0,0,0
460920,29.99,0,12,41,15,0,8,1556,267,20.0,0,1,0,0,2016.0,12.0,4.0,4.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,6.2940316,5.927153,0.0100025363420926,0.0100015010814372,0.0100022493019539,0.0100020574904939,0.5910900229361745,0.3288975658995567,0.0100004216144257,0.0100023069253079,0.0100003561973332,0,0,0,0,0,1
918570,0.0,0,8,33,7,9,17,1806,295,20.0,1,1,0,0,2021.0,12.0,4.0,3.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,11.994447,3.6161723,0.0052643150108543,0.0052647586309411,0.0052636290104762,0.0052636446940189,0.0052647183339422,0.005263358568035,0.0052639392614588,0.9526220303692472,0.005264916589216,1,0,0,0,0,0
238010,19.99,17,5,59,9,1,0,1954,308,20.0,0,1,0,0,2013.0,10.0,4.0,4.0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,10.462331,1.609846,0.0090912477398415,0.009092378960517,0.0090912971454406,0.0090938914269654,0.918166552268124,0.0090955427818481,0.0090923972252401,0.0090927363060813,0.0090918255990873,0,0,0,0,1,0
4760,0.0,0,1,0,16,1,0,1227,191,20.0,0,1,0,0,2007.0,8.0,3.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.089134,7.742624,0.0142874613778125,0.0142904488949783,0.0143019357866734,0.0142880825804674,0.0142860615956418,0.0142903875126372,0.0142872203967157,0.0142869851042794,0.0142865470355774,0,0,0,1,0,0
640820,19.99,0,5,74,18,5,6,3383,551,20.0,0,1,1,1,2018.0,9.0,3.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13.992123,1.8409708,0.0037046056785309,0.003704382160667,0.0037041117157998,0.0037046755183896,0.0037045764010221,0.0037046096200672,0.0037044281303447,0.0037041157936873,0.9666597240149152,1,0,0,0,0,0
476480,0.99,0,2,24,19,1,0,2256,414,7.0,0,1,1,1,2016.0,12.0,4.0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.024177,4.032356,0.0090930802941809,0.0090925981653018,0.0090914863212404,0.009091949086544,0.0090916311353005,0.0090924315661054,0.0090919399667185,0.0090928047262732,0.0090920710768846,0,0,0,0,0,1
303390,4.99,0,1,0,9,1,1,420,68,15.0,0,1,1,0,2014.0,6.0,2.0,5.0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,10.8621435,3.6307545,0.0071437147223962,0.0071454219934742,0.0071436402563787,0.0071432930663015,0.0071439875653717,0.0071436196548572,0.0071433025723906,0.0071451889319899,0.0071437175114531,0,1,0,0,0,0
266840,29.99,0,8,70,6,1,1,983,153,20.0,0,1,0,0,2014.0,5.0,2.0,3.0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,9.88441,6.7309947,0.0111117820761207,0.3162880280327536,0.0111129824998304,0.4093617816143994,0.0111135679817481,0.0111112383692645,0.0111138050086304,0.0111144528785473,0.0111129853373009,0,0,0,1,0,0
228280,19.99,0,15,129,8,1,5,1879,296,20.0,0,1,1,1,2013.0,1.0,1.0,2.0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13.949564,1.8085184,0.0050008365553874,0.0050003984915256,0.3867917058361216,0.0050014051614361,0.0050007545622163,0.0050002757629654,0.5732014139532134,0.0050009108846269,0.0050017066308186,1,0,0,0,0,0
238090,29.99,0,13,77,28,4,13,2483,395,20.0,0,1,0,0,2014.0,6.0,2.0,4.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,11.564899,5.8617053,0.0055580080699007,0.005556590757258,0.0055572316316898,0.0055577369021632,0.949986534356752,0.0055560283208361,0.0055568876694682,0.0055572700531649,0.0055567517251239,0,0,1,0,0,0
1238840,39.99,17,13,50,9,2,7,2687,441,20.0,0,1,0,0,2020.0,6.0,2.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,11.3481245,5.456061,0.0083358856462479,0.924980863526554,0.0083337983382668,0.0083351606196902,0.0083368207504478,0.0083345517867822,0.0083349953441981,0.0083365249701715,0.0083360695044681,0,0,1,0,0,0
880940,14.99,0,11,31,7,1,0,1714,298,20.0,0,1,0,0,2018.0,9.0,3.0,3.0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,6.7456403,3.4150717,0.0058831707134209,0.0058856409099028,0.0058826785207875,0.0058833858232599,0.8018025737872457,0.0058831634662367,0.0058839481540421,0.1511269554089213,0.005884907492548,0,1,0,0,0,0
442080,0.0,0,3,0,12,2,0,1906,308,20.0,0,1,0,0,2016.0,7.0,3.0,2.0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,12.560305,2.6828475,0.0050006600533788,0.0050009279654437,0.5137613552455648,0.0050006699716375,0.0050009642019124,0.0050009615669797,0.4462307695332724,0.0050012163148726,0.005001379622598,1,0,0,0,0,0
1868140,19.99,0,11,43,16,2,5,1281,198,20.0,0,1,1,0,2023.0,6.0,2.0,2.0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,7.810963,5.6518936,0.0055560908123524,0.0055566120955906,0.0055565010499667,0.0055558355789516,0.0055579665584959,0.9499903909742916,0.0055566921947259,0.0055569882491616,0.0055570888316313,0,1,0,0,0,0
814380,59.99,17,13,34,5,7,0,1398,231,20.0,0,1,0,0,2019.0,3.0,1.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11.755091,0.7799272,0.0045465399692509,0.0045461200737323,0.0045468416395148,0.0045461384873109,0.0045461298414805,0.0045463797637221,0.0045458866300537,0.9590839712736796,0.0045458331901715,1,0,0,0,0,0
379720,19.99,17,10,54,11,5,1,2069,318,20.0,0,1,0,0,2016.0,5.0,2.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,9.792801,2.4240775,0.00526406626029,0.0052637383280919,0.0052639836941097,0.0052639674702532,0.005264383134827,0.0052633831641285,0.952624839616832,0.00526383099154,0.0052640440761348,0,0,0,0,1,0
42710,39.99,17,5,68,12,1,4,1427,232,20.0,0,1,0,0,2010.0,11.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12.20938,5.382854,0.0062510147683971,0.00625034794238,0.0062504073923836,0.0062503712046982,0.00625046031284,0.0062500951920401,0.006250672274134,0.9437461950669528,0.0062503448931249,0,0,1,0,0,0
1611910,44.99,17,12,68,14,3,4,2389,367,20.0,0,1,0,0,2022.0,5.0,2.0,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14.249452,2.2794504,0.892347035211236,0.0047624476045459,0.0047627308052622,0.0047635519146512,0.0047630718907345,0.0047625343502202,0.0047627301347213,0.0695497451531357,0.0047627040324589,1,0,0,0,0,0
228200,19.99,0,11,0,7,1,0,1557,237,20.0,0,1,0,0,2006.0,9.0,3.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.612435,6.421105,0.0043482566601123,0.0043484447088547,0.0043481323472247,0.9608651159242448,0.0043483430292659,0.0043480311559514,0.0043485590295215,0.0043484820530713,0.0043483138828073,0,0,0,1,0,0
544810,0.0,0,14,0,9,1,1,2845,449,20.0,1,1,0,0,2020.0,4.0,2.0,2.0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,5.730215,3.117207,0.2445583856151629,0.0040008338482978,0.0040001241303919,0.1750105392359415,0.0040008598143618,0.0040006521206666,0.4093595969156708,0.1470673312598744,0.0040010969956273,0,0,1,0,0,0
335240,0.0,0,24,14,6,1,0,2648,465,20.0,1,1,1,1,2015.0,1.0,1.0,4.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,7.7952156,3.5358949,0.9249879776904,0.0083344191354419,0.0083340491452948,0.0083343491376295,0.0083355876823008,0.0083338660588163,0.0083341009342189,0.0083352249843861,0.0083351936751235,0,1,0,0,0,0
259080,0.0,17,7,20,9,1,0,221,40,20.0,1,1,0,0,2013.0,12.0,4.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,10.457634,3.0510163,0.9249908798996536,0.0083339901186272,0.0083335056962044,0.0083339524797639,0.0083352936185028,0.008334641476725,0.0083356618032353,0.008333938887767,0.0083339407458391,0,0,0,0,0,1
706990,0.0,0,3,0,6,1,0,522,90,20.0,1,1,0,0,2019.0,4.0,2.0,3.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,10.851335,3.7033808,0.930755217331538,0.0076937024704469,0.0076936357995349,0.0076939979515207,0.0076940361375137,0.0076926296467697,0.0076942708423039,0.0076951914075854,0.0076938211922634,0,0,0,0,0,1
1426210,39.99,0,12,20,8,4,1,2820,438,20.0,0,1,0,0,2021.0,3.0,1.0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.848931,2.2511623,0.005001638303076,0.0050006512912502,0.0050004255439214,0.0050017045609276,0.0050013261712584,0.005000360604174,0.0050014547492632,0.793447995477505,0.0050015615606715,0,1,0,0,0,0
391460,0.0,0,3,0,7,1,0,283,43,20.0,1,1,0,0,2019.0,9.0,3.0,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,11.016054,3.7386894,0.0083343548968382,0.008333921393509,0.0083344927989166,0.0083338223318758,0.0083362106590506,0.0083347439680502,0.0083346982306895,0.9249883549224854,0.0083349370635515,0,0,1,0,0,0
10090,19.99,17,5,0,19,3,0,2965,433,20.0,0,1,0,0,2008.0,11.0,4.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,11.163848,5.8635597,0.0052639869043979,0.0052638826595852,0.0052635562836557,0.2660771577818794,0.0052645774312663,0.0052639441299184,0.0052644813558421,0.6918097381505945,0.0052642854012256,0,0,1,0,0,0
1262350,19.99,0,8,13,11,4,0,1599,240,20.0,0,1,0,0,2022.0,10.0,4.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.676372,1.2975181,0.0050005216773231,0.0050010082772097,0.0050004683142249,0.005000545344661,0.0731037867749862,0.4648217667246275,0.0050002088962775,0.0050005828027137,0.4270701138692803,0,0,0,0,1,0
206440,9.99,0,13,1,14,1,5,1084,189,20.0,0,1,1,1,2012.0,9.0,3.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,7.6373243,0.78226864,0.0200048446647251,0.0200049688750059,0.8199673071078227,0.0200015787517898,0.0200016993780222,0.0200022150820441,0.02000261400615,0.0200060899146522,0.0200045227081523,0,1,0,0,0,0
730,0.0,0,29,1,19,4,1,894,130,20.0,1,1,0,1,2012.0,8.0,3.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,11.521707,4.698118,0.9249911958682936,0.0083347531897457,0.0083347315294159,0.0083337720863951,0.0083346609499275,0.0083341159763142,0.0083341675942894,0.0083343476346641,0.0083339725212619,0,0,1,0,0,0
